Call Type,Call Date,Dispatch DtTm,On Scene DtTm,Dispatch to On Scene duration,Neighborhooods - Analysis Boundaries
Medical Incident,12/26/2018,12/26/2018 1:08:16 AM,12/26/2018 1:13:14 AM,4,Lakeshore
Medical Incident,12/29/2018,12/29/2018 1:06:02 PM,12/29/2018 1:11:00 PM,4,Lakeshore
Medical Incident,01/06/2019,01/06/2019 2:05:50 AM,01/06/2019 2:10:48 AM,4,Lakeshore
Medical Incident,01/05/2019,01/05/2019 12:37:59 PM,01/05/2019 12:42:58 PM,4,Lakeshore
Medical Incident,01/06/2019,01/06/2019 2:55:09 PM,01/06/2019 3:00:11 PM,5,Lakeshore
Medical Incident,12/03/2018,12/03/2018 11:23:40 AM,12/03/2018 11:28:43 AM,5,Lakeshore
Medical Incident,02/23/2019,02/23/2019 3:47:14 PM,02/23/2019 3:52:17 PM,5,Lakeshore
Medical Incident,02/27/2019,02/27/2019 8:42:09 PM,02/27/2019 8:47:12 PM,5,Lakeshore
Medical Incident,01/17/2019,01/17/2019 7:18:35 PM,01/17/2019 7:23:39 PM,5,Lakeshore
Medical Incident,12/19/2018,12/19/2018 7:53:16 PM,12/19/2018 7:58:23 PM,5,Lakeshore
Medical Incident,01/15/2019,01/15/2019 5:02:53 PM,01/15/2019 5:08:01 PM,5,Lakeshore
Medical Incident,01/06/2019,01/06/2019 11:26:25 AM,01/06/2019 11:31:35 AM,5,Lakeshore
Medical Incident,12/21/2018,12/21/2018 7:39:28 PM,12/21/2018 7:44:39 PM,5,Lakeshore
Medical Incident,02/28/2019,02/28/2019 5:33:09 PM,02/28/2019 5:38:20 PM,5,Lakeshore
Medical Incident,01/03/2019,01/03/2019 9:43:42 AM,01/03/2019 9:48:54 AM,5,Lakeshore
Medical Incident,01/21/2019,01/21/2019 2:03:26 PM,01/21/2019 2:08:38 PM,5,Lakeshore
Medical Incident,01/29/2019,01/29/2019 8:27:58 AM,01/29/2019 8:33:11 AM,5,Lakeshore
Medical Incident,12/09/2018,12/09/2018 7:08:18 PM,12/09/2018 7:13:32 PM,5,Lakeshore
Medical Incident,02/13/2019,02/13/2019 9:38:50 AM,02/13/2019 9:44:05 AM,5,Lakeshore
Medical Incident,01/05/2019,01/05/2019 12:37:59 PM,01/05/2019 12:43:15 PM,5,Lakeshore
Medical Incident,12/01/2018,12/01/2018 11:23:31 PM,12/01/2018 11:28:50 PM,5,Lakeshore
Medical Incident,12/31/2018,12/31/2018 5:50:06 AM,12/31/2018 5:55:26 AM,5,Lakeshore
Medical Incident,12/16/2018,12/16/2018 3:38:15 AM,12/16/2018 3:43:36 AM,5,Lakeshore
Medical Incident,02/17/2019,02/17/2019 1:45:04 PM,02/17/2019 1:50:25 PM,5,Lakeshore
Medical Incident,02/14/2019,02/14/2019 8:29:46 PM,02/14/2019 8:35:08 PM,5,Lakeshore
Medical Incident,01/03/2019,01/03/2019 2:37:54 PM,01/03/2019 2:43:19 PM,5,Lakeshore
Medical Incident,02/21/2019,02/21/2019 7:30:38 AM,02/21/2019 7:36:03 AM,5,Lakeshore
Medical Incident,12/10/2018,12/10/2018 6:21:21 PM,12/10/2018 6:26:47 PM,5,Lakeshore
Medical Incident,12/21/2018,12/21/2018 8:36:21 PM,12/21/2018 8:41:49 PM,5,Lakeshore
Medical Incident,12/05/2018,12/05/2018 10:17:36 PM,12/05/2018 10:23:06 PM,5,Lakeshore
Medical Incident,12/17/2018,12/17/2018 7:51:46 PM,12/17/2018 7:57:17 PM,5,Lakeshore
Medical Incident,01/07/2019,01/07/2019 8:22:43 PM,01/07/2019 8:28:16 PM,5,Lakeshore
Medical Incident,01/31/2019,01/31/2019 1:38:39 PM,01/31/2019 1:44:12 PM,5,Lakeshore
Medical Incident,01/05/2019,01/05/2019 5:52:53 PM,01/05/2019 5:58:28 PM,5,Lakeshore
Medical Incident,12/21/2018,12/21/2018 2:26:15 AM,12/21/2018 2:31:51 AM,5,Lakeshore
Medical Incident,02/07/2019,02/07/2019 9:05:07 AM,02/07/2019 9:10:43 AM,5,Lakeshore
Medical Incident,01/12/2019,01/12/2019 12:09:57 AM,01/12/2019 12:15:35 AM,5,Lakeshore
Medical Incident,12/22/2018,12/22/2018 9:10:34 AM,12/22/2018 9:16:12 AM,5,Lakeshore
Medical Incident,01/30/2019,01/30/2019 7:27:16 PM,01/30/2019 7:32:55 PM,5,Lakeshore
Medical Incident,02/06/2019,02/06/2019 12:25:33 AM,02/06/2019 12:31:12 AM,5,Lakeshore
Medical Incident,12/06/2018,12/06/2018 10:11:13 AM,12/06/2018 10:16:53 AM,5,Lakeshore
Medical Incident,12/12/2018,12/12/2018 11:46:28 AM,12/12/2018 11:52:09 AM,5,Lakeshore
Medical Incident,02/05/2019,02/05/2019 1:25:57 PM,02/05/2019 1:31:38 PM,5,Lakeshore
Medical Incident,01/27/2019,01/27/2019 3:51:58 PM,01/27/2019 3:57:40 PM,5,Lakeshore
Medical Incident,01/01/2019,01/01/2019 6:16:26 PM,01/01/2019 6:22:08 PM,5,Lakeshore
Medical Incident,12/18/2018,12/18/2018 4:00:56 PM,12/18/2018 4:06:39 PM,5,Lakeshore
Medical Incident,02/04/2019,02/04/2019 12:46:51 PM,02/04/2019 12:52:34 PM,5,Lakeshore
Medical Incident,01/31/2019,01/31/2019 4:20:45 PM,01/31/2019 4:26:32 PM,5,Lakeshore
Medical Incident,02/01/2019,02/01/2019 7:00:18 PM,02/01/2019 7:06:05 PM,5,Lakeshore
Medical Incident,12/16/2018,12/16/2018 3:23:46 PM,12/16/2018 3:29:37 PM,5,Lakeshore
Medical Incident,02/22/2019,02/22/2019 3:52:03 AM,02/22/2019 3:57:54 AM,5,Lakeshore
Medical Incident,12/13/2018,12/13/2018 6:57:00 PM,12/13/2018 7:02:51 PM,5,Lakeshore
Medical Incident,02/09/2019,02/09/2019 9:58:19 AM,02/09/2019 10:04:13 AM,5,Lakeshore
Medical Incident,01/04/2019,01/04/2019 12:50:03 PM,01/04/2019 12:55:57 PM,5,Lakeshore
Medical Incident,12/10/2018,12/10/2018 6:21:21 PM,12/10/2018 6:27:17 PM,5,Lakeshore
Medical Incident,12/08/2018,12/08/2018 11:19:52 AM,12/08/2018 11:25:48 AM,5,Lakeshore
Medical Incident,02/16/2019,02/16/2019 11:10:55 PM,02/16/2019 11:16:51 PM,5,Lakeshore
Medical Incident,12/13/2018,12/13/2018 11:08:36 PM,12/13/2018 11:14:35 PM,5,Lakeshore
Medical Incident,02/26/2019,02/26/2019 9:05:21 AM,02/26/2019 9:11:20 AM,5,Lakeshore
Medical Incident,01/29/2019,01/29/2019 8:31:23 AM,01/29/2019 8:37:22 AM,5,Lakeshore
Medical Incident,01/31/2019,01/31/2019 7:43:15 PM,01/31/2019 7:49:14 PM,5,Lakeshore
Medical Incident,01/29/2019,01/29/2019 8:58:34 AM,01/29/2019 9:04:34 AM,6,Lakeshore
Medical Incident,01/27/2019,01/27/2019 10:32:16 AM,01/27/2019 10:38:16 AM,6,Lakeshore
Medical Incident,12/15/2018,12/15/2018 11:19:03 AM,12/15/2018 11:25:05 AM,6,Lakeshore
Medical Incident,12/27/2018,12/27/2018 6:53:48 PM,12/27/2018 6:59:50 PM,6,Lakeshore
Medical Incident,01/28/2019,01/28/2019 10:07:48 AM,01/28/2019 10:13:50 AM,6,Lakeshore
Medical Incident,12/12/2018,12/12/2018 3:10:04 AM,12/12/2018 3:16:07 AM,6,Lakeshore
Medical Incident,12/18/2018,12/18/2018 2:29:43 AM,12/18/2018 2:35:47 AM,6,Lakeshore
Medical Incident,02/05/2019,02/05/2019 8:07:51 PM,02/05/2019 8:13:55 PM,6,Lakeshore
Medical Incident,01/25/2019,01/25/2019 9:44:14 AM,01/25/2019 9:50:21 AM,6,Lakeshore
Medical Incident,01/07/2019,01/07/2019 11:40:27 PM,01/07/2019 11:46:35 PM,6,Lakeshore
Medical Incident,12/09/2018,12/09/2018 11:52:59 AM,12/09/2018 11:59:08 AM,6,Lakeshore
Medical Incident,12/06/2018,12/06/2018 10:49:48 AM,12/06/2018 10:55:59 AM,6,Lakeshore
Medical Incident,12/07/2018,12/07/2018 11:10:01 AM,12/07/2018 11:16:12 AM,6,Lakeshore
Medical Incident,12/16/2018,12/16/2018 5:26:17 AM,12/16/2018 5:32:29 AM,6,Lakeshore
Medical Incident,12/01/2018,12/01/2018 11:44:59 PM,12/01/2018 11:51:12 PM,6,Lakeshore
Medical Incident,12/26/2018,12/26/2018 2:50:19 PM,12/26/2018 2:56:32 PM,6,Lakeshore
Medical Incident,02/23/2019,02/23/2019 1:44:19 PM,02/23/2019 1:50:32 PM,6,Lakeshore
Medical Incident,12/29/2018,12/29/2018 1:43:02 AM,12/29/2018 1:49:18 AM,6,Lakeshore
Medical Incident,12/12/2018,12/12/2018 10:20:15 PM,12/12/2018 10:26:32 PM,6,Lakeshore
Medical Incident,12/23/2018,12/23/2018 2:03:54 PM,12/23/2018 2:10:12 PM,6,Lakeshore
Medical Incident,01/03/2019,01/03/2019 9:12:47 AM,01/03/2019 9:19:05 AM,6,Lakeshore
Medical Incident,01/24/2019,01/24/2019 3:32:15 PM,01/24/2019 3:38:34 PM,6,Lakeshore
Medical Incident,12/29/2018,12/29/2018 4:54:21 PM,12/29/2018 5:00:41 PM,6,Lakeshore
Medical Incident,01/07/2019,01/07/2019 11:37:58 PM,01/07/2019 11:44:18 PM,6,Lakeshore
Medical Incident,01/05/2019,01/05/2019 5:52:53 PM,01/05/2019 5:59:14 PM,6,Lakeshore
Medical Incident,12/26/2018,12/26/2018 1:08:16 AM,12/26/2018 1:14:38 AM,6,Lakeshore
Medical Incident,01/30/2019,01/30/2019 1:08:09 AM,01/30/2019 1:14:31 AM,6,Lakeshore
Medical Incident,02/05/2019,02/05/2019 1:25:57 PM,02/05/2019 1:32:19 PM,6,Lakeshore
Medical Incident,12/18/2018,12/18/2018 1:13:02 PM,12/18/2018 1:19:25 PM,6,Lakeshore
Medical Incident,01/15/2019,01/15/2019 11:09:50 AM,01/15/2019 11:16:14 AM,6,Lakeshore
Medical Incident,02/19/2019,02/19/2019 6:36:18 PM,02/19/2019 6:42:42 PM,6,Lakeshore
Medical Incident,02/26/2019,02/26/2019 2:29:48 AM,02/26/2019 2:36:13 AM,6,Lakeshore
Medical Incident,12/04/2018,12/04/2018 6:08:06 PM,12/04/2018 6:14:32 PM,6,Lakeshore
Medical Incident,12/20/2018,12/20/2018 5:17:41 AM,12/20/2018 5:24:07 AM,6,Lakeshore
Medical Incident,01/07/2019,01/07/2019 3:12:36 PM,01/07/2019 3:19:03 PM,6,Lakeshore
Medical Incident,02/25/2019,02/25/2019 4:45:36 PM,02/25/2019 4:52:03 PM,6,Lakeshore
Medical Incident,01/12/2019,01/12/2019 12:09:57 AM,01/12/2019 12:16:25 AM,6,Lakeshore
Medical Incident,02/26/2019,02/26/2019 8:44:32 AM,02/26/2019 8:51:00 AM,6,Lakeshore
Medical Incident,12/31/2018,12/31/2018 3:00:45 PM,12/31/2018 3:07:16 PM,6,Lakeshore
Medical Incident,01/22/2019,01/22/2019 8:52:39 AM,01/22/2019 8:59:12 AM,6,Lakeshore
Medical Incident,02/10/2019,02/10/2019 10:12:23 AM,02/10/2019 10:18:56 AM,6,Lakeshore
Medical Incident,12/07/2018,12/07/2018 7:57:47 PM,12/07/2018 8:04:24 PM,6,Lakeshore
Medical Incident,01/13/2019,01/13/2019 10:12:00 PM,01/13/2019 10:18:37 PM,6,Lakeshore
Medical Incident,12/30/2018,12/30/2018 11:10:01 AM,12/30/2018 11:16:38 AM,6,Lakeshore
Medical Incident,02/06/2019,02/06/2019 12:25:33 AM,02/06/2019 12:32:14 AM,6,Lakeshore
Medical Incident,12/01/2018,12/01/2018 1:24:30 AM,12/01/2018 1:31:14 AM,6,Lakeshore
Medical Incident,02/24/2019,02/24/2019 2:09:52 AM,02/24/2019 2:16:39 AM,6,Lakeshore
Medical Incident,02/03/2019,02/03/2019 11:00:18 AM,02/03/2019 11:07:08 AM,6,Lakeshore
Medical Incident,02/09/2019,02/09/2019 9:58:19 AM,02/09/2019 10:05:11 AM,6,Lakeshore
Medical Incident,01/07/2019,01/07/2019 2:35:16 PM,01/07/2019 2:42:10 PM,6,Lakeshore
Medical Incident,01/23/2019,01/23/2019 4:51:53 PM,01/23/2019 4:58:47 PM,6,Lakeshore
Medical Incident,02/15/2019,02/15/2019 10:42:14 AM,02/15/2019 10:49:10 AM,6,Lakeshore
Medical Incident,12/12/2018,12/12/2018 6:24:50 PM,12/12/2018 6:31:47 PM,6,Lakeshore
Medical Incident,01/08/2019,01/08/2019 4:27:45 PM,01/08/2019 4:34:42 PM,6,Lakeshore
Medical Incident,01/15/2019,01/15/2019 11:29:35 PM,01/15/2019 11:36:32 PM,6,Lakeshore
Medical Incident,02/23/2019,02/23/2019 1:44:19 PM,02/23/2019 1:51:16 PM,6,Lakeshore
Medical Incident,01/01/2019,01/01/2019 1:32:17 PM,01/01/2019 1:39:16 PM,6,Lakeshore
Medical Incident,02/05/2019,02/05/2019 9:06:33 AM,02/05/2019 9:13:32 AM,6,Lakeshore
Medical Incident,12/01/2018,12/01/2018 11:24:22 PM,12/01/2018 11:31:22 PM,7,Lakeshore
Medical Incident,01/27/2019,01/27/2019 10:41:49 AM,01/27/2019 10:48:53 AM,7,Lakeshore
Medical Incident,12/26/2018,12/26/2018 2:50:19 PM,12/26/2018 2:57:24 PM,7,Lakeshore
Medical Incident,02/07/2019,02/07/2019 4:32:38 AM,02/07/2019 4:39:43 AM,7,Lakeshore
Medical Incident,02/14/2019,02/14/2019 8:44:03 AM,02/14/2019 8:51:09 AM,7,Lakeshore
Medical Incident,12/08/2018,12/08/2018 2:38:02 PM,12/08/2018 2:45:10 PM,7,Lakeshore
Medical Incident,01/29/2019,01/29/2019 8:27:58 AM,01/29/2019 8:35:06 AM,7,Lakeshore
Medical Incident,02/18/2019,02/18/2019 9:57:28 PM,02/18/2019 10:04:36 PM,7,Lakeshore
Medical Incident,12/08/2018,12/08/2018 11:19:52 AM,12/08/2018 11:27:02 AM,7,Lakeshore
Medical Incident,02/18/2019,02/18/2019 6:46:19 AM,02/18/2019 6:53:30 AM,7,Lakeshore
Medical Incident,02/25/2019,02/25/2019 7:12:24 PM,02/25/2019 7:19:36 PM,7,Lakeshore
Medical Incident,01/20/2019,01/20/2019 2:14:56 AM,01/20/2019 2:22:08 AM,7,Lakeshore
Medical Incident,01/18/2019,01/18/2019 4:15:34 PM,01/18/2019 4:22:48 PM,7,Lakeshore
Medical Incident,02/07/2019,02/07/2019 3:33:25 AM,02/07/2019 3:40:44 AM,7,Lakeshore
Medical Incident,01/28/2019,01/28/2019 12:49:35 AM,01/28/2019 12:56:55 AM,7,Lakeshore
Medical Incident,12/12/2018,12/12/2018 3:10:04 AM,12/12/2018 3:17:27 AM,7,Lakeshore
Medical Incident,01/27/2019,01/27/2019 10:44:33 AM,01/27/2019 10:51:57 AM,7,Lakeshore
Medical Incident,12/12/2018,12/12/2018 4:28:06 AM,12/12/2018 4:35:34 AM,7,Lakeshore
Medical Incident,02/10/2019,02/10/2019 3:40:06 PM,02/10/2019 3:47:34 PM,7,Lakeshore
Medical Incident,02/22/2019,02/22/2019 2:19:13 PM,02/22/2019 2:26:42 PM,7,Lakeshore
Medical Incident,02/24/2019,02/24/2019 9:56:02 AM,02/24/2019 10:03:33 AM,7,Lakeshore
Medical Incident,01/02/2019,01/02/2019 9:06:25 AM,01/02/2019 9:13:59 AM,7,Lakeshore
Medical Incident,02/02/2019,02/02/2019 3:55:14 AM,02/02/2019 4:02:48 AM,7,Lakeshore
Medical Incident,12/02/2018,12/02/2018 5:31:23 PM,12/02/2018 5:38:58 PM,7,Lakeshore
Medical Incident,01/17/2019,01/17/2019 9:58:15 AM,01/17/2019 10:05:50 AM,7,Lakeshore
Medical Incident,01/15/2019,01/15/2019 3:53:10 PM,01/15/2019 4:00:46 PM,7,Lakeshore
Medical Incident,01/19/2019,01/19/2019 2:11:55 AM,01/19/2019 2:19:32 AM,7,Lakeshore
Medical Incident,12/11/2018,12/11/2018 5:22:27 PM,12/11/2018 5:30:06 PM,7,Lakeshore
Medical Incident,02/01/2019,02/01/2019 12:16:39 PM,02/01/2019 12:24:20 PM,7,Lakeshore
Medical Incident,02/16/2019,02/16/2019 7:44:40 PM,02/16/2019 7:52:21 PM,7,Lakeshore
Medical Incident,02/25/2019,02/25/2019 7:12:24 PM,02/25/2019 7:20:08 PM,7,Lakeshore
Medical Incident,01/17/2019,01/17/2019 11:55:49 AM,01/17/2019 12:03:34 PM,7,Lakeshore
Medical Incident,01/26/2019,01/26/2019 6:14:11 AM,01/26/2019 6:21:57 AM,7,Lakeshore
Medical Incident,12/08/2018,12/08/2018 2:38:02 PM,12/08/2018 2:45:48 PM,7,Lakeshore
Medical Incident,02/07/2019,02/07/2019 3:35:40 AM,02/07/2019 3:43:26 AM,7,Lakeshore
Medical Incident,12/22/2018,12/22/2018 1:09:44 PM,12/22/2018 1:17:35 PM,7,Lakeshore
Medical Incident,02/13/2019,02/13/2019 9:38:50 AM,02/13/2019 9:46:45 AM,7,Lakeshore
Medical Incident,02/02/2019,02/02/2019 3:55:14 AM,02/02/2019 4:03:11 AM,7,Lakeshore
Medical Incident,02/07/2019,02/07/2019 3:22:48 PM,02/07/2019 3:30:46 PM,7,Lakeshore
Medical Incident,02/28/2019,02/28/2019 9:30:32 AM,02/28/2019 9:38:32 AM,8,Lakeshore
Medical Incident,12/20/2018,12/20/2018 9:47:03 AM,12/20/2018 9:55:04 AM,8,Lakeshore
Medical Incident,12/04/2018,12/04/2018 3:10:06 PM,12/04/2018 3:18:08 PM,8,Lakeshore
Medical Incident,12/03/2018,12/03/2018 1:09:38 PM,12/03/2018 1:17:40 PM,8,Lakeshore
Medical Incident,02/28/2019,02/28/2019 9:31:21 AM,02/28/2019 9:39:24 AM,8,Lakeshore
Medical Incident,12/29/2018,12/29/2018 7:17:45 PM,12/29/2018 7:25:48 PM,8,Lakeshore
Medical Incident,12/07/2018,12/07/2018 1:32:39 PM,12/07/2018 1:40:43 PM,8,Lakeshore
Medical Incident,01/03/2019,01/03/2019 4:34:03 PM,01/03/2019 4:42:07 PM,8,Lakeshore
Medical Incident,01/30/2019,01/30/2019 5:09:46 PM,01/30/2019 5:17:52 PM,8,Lakeshore
Medical Incident,02/25/2019,02/25/2019 3:37:54 PM,02/25/2019 3:46:04 PM,8,Lakeshore
Medical Incident,12/12/2018,12/12/2018 9:48:00 AM,12/12/2018 9:56:11 AM,8,Lakeshore
Medical Incident,12/02/2018,12/02/2018 8:52:46 AM,12/02/2018 9:00:57 AM,8,Lakeshore
Medical Incident,12/31/2018,12/31/2018 2:28:31 PM,12/31/2018 2:36:42 PM,8,Lakeshore
Medical Incident,12/31/2018,12/31/2018 3:20:16 AM,12/31/2018 3:28:28 AM,8,Lakeshore
Medical Incident,01/24/2019,01/24/2019 11:44:47 AM,01/24/2019 11:53:00 AM,8,Lakeshore
Medical Incident,02/13/2019,02/13/2019 7:31:51 AM,02/13/2019 7:40:07 AM,8,Lakeshore
Medical Incident,12/27/2018,12/27/2018 7:01:40 AM,12/27/2018 7:09:56 AM,8,Lakeshore
Medical Incident,02/05/2019,02/05/2019 11:30:15 AM,02/05/2019 11:38:33 AM,8,Lakeshore
Medical Incident,02/21/2019,02/21/2019 7:30:38 AM,02/21/2019 7:38:57 AM,8,Lakeshore
Medical Incident,12/09/2018,12/09/2018 11:52:59 AM,12/09/2018 12:01:21 PM,8,Lakeshore
Medical Incident,12/08/2018,12/08/2018 3:28:43 AM,12/08/2018 3:37:07 AM,8,Lakeshore
Medical Incident,02/03/2019,02/03/2019 6:20:48 AM,02/03/2019 6:29:12 AM,8,Lakeshore
Medical Incident,02/08/2019,02/08/2019 6:10:44 AM,02/08/2019 6:19:12 AM,8,Lakeshore
Medical Incident,12/12/2018,12/12/2018 11:46:28 AM,12/12/2018 11:54:57 AM,8,Lakeshore
Medical Incident,02/28/2019,02/28/2019 5:33:09 PM,02/28/2019 5:41:38 PM,8,Lakeshore
Medical Incident,12/05/2018,12/05/2018 7:57:21 AM,12/05/2018 8:05:51 AM,8,Lakeshore
Medical Incident,02/26/2019,02/26/2019 11:10:34 AM,02/26/2019 11:19:04 AM,8,Lakeshore
Medical Incident,02/05/2019,02/05/2019 8:03:43 PM,02/05/2019 8:12:21 PM,8,Lakeshore
Medical Incident,12/06/2018,12/06/2018 10:11:13 AM,12/06/2018 10:19:54 AM,8,Lakeshore
Medical Incident,01/18/2019,01/18/2019 12:12:33 PM,01/18/2019 12:21:14 PM,8,Lakeshore
Medical Incident,12/31/2018,12/31/2018 9:19:19 AM,12/31/2018 9:28:04 AM,8,Lakeshore
Medical Incident,01/26/2019,01/26/2019 1:38:22 PM,01/26/2019 1:47:09 PM,8,Lakeshore
Medical Incident,02/19/2019,02/19/2019 12:10:32 PM,02/19/2019 12:19:22 PM,8,Lakeshore
Medical Incident,02/22/2019,02/22/2019 2:19:45 PM,02/22/2019 2:28:35 PM,8,Lakeshore
Medical Incident,01/01/2019,01/01/2019 9:04:17 AM,01/01/2019 9:13:08 AM,8,Lakeshore
Medical Incident,02/12/2019,02/12/2019 12:06:32 AM,02/12/2019 12:15:23 AM,8,Lakeshore
Medical Incident,12/21/2018,12/21/2018 8:37:14 PM,12/21/2018 8:46:06 PM,8,Lakeshore
Medical Incident,01/26/2019,01/26/2019 6:14:11 AM,01/26/2019 6:23:05 AM,8,Lakeshore
Medical Incident,01/18/2019,01/18/2019 11:58:31 PM,01/19/2019 12:07:26 AM,8,Lakeshore
Medical Incident,12/16/2018,12/16/2018 3:21:23 PM,12/16/2018 3:30:19 PM,8,Lakeshore
Medical Incident,01/28/2019,01/28/2019 2:41:37 PM,01/28/2019 2:50:34 PM,8,Lakeshore
Medical Incident,01/29/2019,01/29/2019 11:28:11 AM,01/29/2019 11:37:08 AM,8,Lakeshore
Medical Incident,12/22/2018,12/22/2018 4:26:20 PM,12/22/2018 4:35:18 PM,8,Lakeshore
Medical Incident,02/12/2019,02/12/2019 3:39:33 PM,02/12/2019 3:48:34 PM,9,Lakeshore
Medical Incident,02/18/2019,02/18/2019 5:27:36 PM,02/18/2019 5:36:38 PM,9,Lakeshore
Medical Incident,02/04/2019,02/04/2019 2:07:20 AM,02/04/2019 2:16:23 AM,9,Lakeshore
Medical Incident,12/11/2018,12/11/2018 5:36:06 AM,12/11/2018 5:45:13 AM,9,Lakeshore
Medical Incident,02/01/2019,02/01/2019 1:04:04 AM,02/01/2019 1:13:12 AM,9,Lakeshore
Medical Incident,01/30/2019,01/30/2019 8:31:49 AM,01/30/2019 8:41:03 AM,9,Lakeshore
Medical Incident,02/03/2019,02/03/2019 2:36:09 AM,02/03/2019 2:45:23 AM,9,Lakeshore
Medical Incident,01/31/2019,01/31/2019 5:56:38 PM,01/31/2019 6:05:54 PM,9,Lakeshore
Medical Incident,02/25/2019,02/25/2019 7:12:24 PM,02/25/2019 7:21:41 PM,9,Lakeshore
Medical Incident,12/12/2018,12/12/2018 7:39:53 PM,12/12/2018 7:49:11 PM,9,Lakeshore
Medical Incident,02/28/2019,02/28/2019 3:44:07 PM,02/28/2019 3:53:30 PM,9,Lakeshore
Medical Incident,02/03/2019,02/03/2019 8:22:51 AM,02/03/2019 8:32:14 AM,9,Lakeshore
Medical Incident,01/22/2019,01/22/2019 1:22:42 PM,01/22/2019 1:32:06 PM,9,Lakeshore
Medical Incident,01/23/2019,01/23/2019 6:33:11 AM,01/23/2019 6:42:39 AM,9,Lakeshore
Medical Incident,12/21/2018,12/21/2018 7:49:29 PM,12/21/2018 7:58:57 PM,9,Lakeshore
Medical Incident,02/01/2019,02/01/2019 12:37:29 AM,02/01/2019 12:46:59 AM,9,Lakeshore
Medical Incident,02/07/2019,02/07/2019 1:53:08 PM,02/07/2019 2:02:39 PM,9,Lakeshore
Medical Incident,01/17/2019,01/17/2019 1:20:33 AM,01/17/2019 1:30:10 AM,9,Lakeshore
Medical Incident,01/12/2019,01/12/2019 12:39:23 PM,01/12/2019 12:49:02 PM,9,Lakeshore
Medical Incident,02/15/2019,02/15/2019 12:23:26 PM,02/15/2019 12:33:05 PM,9,Lakeshore
Medical Incident,02/25/2019,02/25/2019 3:37:54 PM,02/25/2019 3:47:39 PM,9,Lakeshore
Medical Incident,02/08/2019,02/08/2019 6:07:54 AM,02/08/2019 6:17:42 AM,9,Lakeshore
Medical Incident,01/06/2019,01/06/2019 6:04:23 PM,01/06/2019 6:14:16 PM,9,Lakeshore
Medical Incident,12/06/2018,12/06/2018 12:44:30 AM,12/06/2018 12:54:24 AM,9,Lakeshore
Medical Incident,01/05/2019,01/05/2019 2:39:24 PM,01/05/2019 2:49:18 PM,9,Lakeshore
Medical Incident,01/24/2019,01/24/2019 7:49:13 PM,01/24/2019 7:59:08 PM,9,Lakeshore
Medical Incident,02/11/2019,02/11/2019 5:55:23 PM,02/11/2019 6:05:22 PM,9,Lakeshore
Medical Incident,12/20/2018,12/20/2018 9:47:03 AM,12/20/2018 9:57:02 AM,9,Lakeshore
Medical Incident,01/12/2019,01/12/2019 5:05:34 AM,01/12/2019 5:15:34 AM,10,Lakeshore
Medical Incident,02/26/2019,02/26/2019 11:10:34 AM,02/26/2019 11:20:34 AM,10,Lakeshore
Medical Incident,01/31/2019,01/31/2019 10:13:31 PM,01/31/2019 10:23:34 PM,10,Lakeshore
Medical Incident,01/02/2019,01/02/2019 3:21:02 PM,01/02/2019 3:31:08 PM,10,Lakeshore
Medical Incident,02/05/2019,02/05/2019 8:17:54 PM,02/05/2019 8:28:01 PM,10,Lakeshore
Medical Incident,02/24/2019,02/24/2019 9:42:58 AM,02/24/2019 9:53:12 AM,10,Lakeshore
Medical Incident,02/28/2019,02/28/2019 3:44:07 PM,02/28/2019 3:54:26 PM,10,Lakeshore
Medical Incident,02/13/2019,02/13/2019 9:23:19 AM,02/13/2019 9:33:39 AM,10,Lakeshore
Medical Incident,12/22/2018,12/22/2018 9:10:34 AM,12/22/2018 9:20:55 AM,10,Lakeshore
Medical Incident,02/12/2019,02/12/2019 4:09:43 PM,02/12/2019 4:20:05 PM,10,Lakeshore
Medical Incident,12/20/2018,12/20/2018 7:27:04 PM,12/20/2018 7:37:29 PM,10,Lakeshore
Medical Incident,12/03/2018,12/03/2018 1:32:04 AM,12/03/2018 1:42:30 AM,10,Lakeshore
Medical Incident,02/03/2019,02/03/2019 7:55:53 AM,02/03/2019 8:06:19 AM,10,Lakeshore
Medical Incident,01/15/2019,01/15/2019 5:02:53 PM,01/15/2019 5:13:24 PM,10,Lakeshore
Medical Incident,12/23/2018,12/23/2018 8:31:51 PM,12/23/2018 8:42:24 PM,10,Lakeshore
Medical Incident,01/16/2019,01/16/2019 10:07:22 PM,01/16/2019 10:17:55 PM,10,Lakeshore
Medical Incident,01/06/2019,01/06/2019 2:05:50 AM,01/06/2019 2:16:24 AM,10,Lakeshore
Medical Incident,12/18/2018,12/18/2018 11:41:15 AM,12/18/2018 11:51:52 AM,10,Lakeshore
Medical Incident,01/07/2019,01/07/2019 7:59:30 PM,01/07/2019 8:10:07 PM,10,Lakeshore
Medical Incident,12/01/2018,12/01/2018 11:44:59 PM,12/01/2018 11:55:39 PM,10,Lakeshore
Medical Incident,12/27/2018,12/27/2018 6:55:37 PM,12/27/2018 7:06:17 PM,10,Lakeshore
Medical Incident,02/03/2019,02/03/2019 1:39:03 PM,02/03/2019 1:49:45 PM,10,Lakeshore
Medical Incident,01/18/2019,01/18/2019 12:33:08 PM,01/18/2019 12:43:51 PM,10,Lakeshore
Medical Incident,01/14/2019,01/14/2019 4:23:50 AM,01/14/2019 4:34:34 AM,10,Lakeshore
